,entrezid
15119,7917
15120,57615
15121,203068
15122,3113
15123,3134
15124,780
15125,7922
15126,146542
15127,100131801
15128,643834
15129,28973
15130,100287045
15131,56658
15132,401067
15133,170954
15134,5696
15135,80737
15136,84320
15137,8870
15138,10211
15139,3133
15140,4439
15141,56658
15142,80352
15143,170954
15144,441459
15145,780
15146,80352
15147,7920
15148,100506012
15149,177
15150,7919
15151,388550
15152,5696
15153,6046
15154,1192
15155,1460
15156,6890
15157,3115
15158,3115
15159,404281
15160,401236
15161,534
15162,63943
15163,1302
15164,4439
15165,57176
15166,3281
15167,5514
15168,7936
15169,170679
15170,6015
15171,7407
15172,23
15173,9656
15174,4277
15175,100507436
15176,170954
15177,284067
15178,79969
15179,177
15180,6257
15181,80741
15182,7916
15183,4277
15184,8449
15185,3113
15186,7920
15187,6222
15188,57819
15189,717
15190,3304
15191,7148
15192,1616
15193,9374
15194,5696
15195,7726
15196,5514
15197,144448
15198,7916
15199,3105
15200,5554
15201,5669
15202,6892
15203,7407
15204,55937
15205,5089
15206,114821
15207,10919
15208,643382
15209,51372
15210,28985
15211,3106
15212,2794
15213,23
15214,100463285
15215,10211
15216,7918
15217,6891
15218,4855
15219,7923
15220,6890
15221,388789
15222,1589
15223,203068
15224,389813
15225,1302
15226,2550
15227,203068
15228,6499
15229,2550
15230,643699
15231,3304
15232,100303755
15233,56658
15234,201229
15235,1460
15236,8449
15237,100507436
15238,23564
15239,2968
15240,221545
15241,643596
15242,7918
15243,2876
15244,100293534
15245,6992
15246,7148
15247,4439
15248,7917
15249,8449
15250,643376
15251,170679
15252,3833
15253,63940
15254,388564
15255,8449
15256,80742
15257,117581
15258,221545
15259,389152
15260,170679
15261,30834
15262,7936
15263,28973
15264,8341
15265,282890
15266,3107
15267,6941
15268,3133
15269,6234
15270,5987
15271,440567
15272,170954
15273,9656
15274,57176
15275,7726
15276,6992
15277,780
15278,54535
15279,7726
15280,221527
15281,63940
15282,3305
15283,345462
15284,54145
15285,4758
15286,2968
15287,388849
15288,80737
15289,728927
15290,390940
15291,3303
15292,3134
15293,5987
15294,6046
15295,63940
15296,7940
15297,4795
15298,1388
15299,257415
15300,79969
15301,8629
15302,7917
15303,534
15304,6941
15305,6046
15306,729978
15307,177
15308,3106
15309,143678
15310,1797
15311,11270
15312,4758
15313,221527
15314,4855
15315,344
15316,534
15317,8859
15318,401251
15319,717
15320,80352
15321,8870
15322,342918
15323,203068
15324,441869
15325,6015
15326,64288
15327,4795
15328,8705
15329,387882
15330,388588
15331,51236
15332,30834
15333,282890
15334,90673
15335,3134
15336,4439
15337,100507436
15338,5514
15339,6046
15340,57827
15341,4855
15342,105370105
15343,7919
15344,30834
15345,170679
15346,150372
15347,4439
15348,282890
15349,6222
15350,3105
15351,79969
15352,7920
15353,10471
15354,717
15355,6257
15356,5696
15357,9674
15358,55937
15359,10554
15360,11270
15361,3113
15362,8705
15363,3303
15364,80863
15365,84968
15366,2794
15367,7918
15368,6293
15369,7920
15370,9278
15371,23
15372,3113
15373,57176
15374,4795
15375,9277
15376,6046
15377,7148
15378,8859
15379,3305
15380,10211
15381,58486
15382,644591
15383,23
15384,4795
15385,5089
15386,3117
15387,170954
15388,5696
15389,6892
15390,221504
15391,6992
15392,54753
15393,721
15394,3133
15395,9374
15396,3115
15397,63940
15398,54848
15399,10919
15400,1797
15401,8705
15402,30834
15403,57819
15404,11270
15405,10554
15406,2968
15407,30834
15408,80352
15409,221545
15410,3107
15411,2550
15412,63940
15413,9278
15414,5987
15415,9656
15416,221545
15417,2550
15418,8870
15419,84752
15420,91368
15421,4439
15422,10471
15423,5089
15424,399968
15425,6992
15426,177
15427,100129842
15428,5863
15429,5987
15430,80741
15431,3134
15432,729993
15433,6891
15434,3833
15435,339804
15436,345611
15437,3115
15438,3303
15439,80352
15440,285550
15441,5863
15442,6992
15443,7919
15444,221527
15445,401251
15446,80863
15447,474170
15448,5514
15449,10919
15450,4855
15451,80737
15452,90120
15453,343171
15454,4277
15455,81567
15456,652968
15457,58496
15458,7844
15459,10432
15460,84964
15461,142686
15462,3108
15463,10324
15464,58496
15465,352954
15466,26219
15467,285051
15468,4830
15469,8742
15470,284040
15471,60489
15472,54106
15473,629
15474,23559
15475,51373
15476,5698
15477,51608
15478,79897
15479,400793
15480,158
15481,79897
15482,100289561
15483,80864
15484,11027
15485,84066
15486,280
15487,58496
15488,5698
15489,5698
15490,5098
15491,100287482
15492,90639
15493,84129
15494,53938
15495,80864
15496,58496
15497,2310
15498,23495
15499,5698
15500,54596
15501,358
15502,80864
15503,338872
15504,57461
15505,10687
15506,401387
15507,100506243
15508,56097
15509,115557
15510,387521
15511,57665
15512,257068
15513,4282
15514,221078
15515,57002
15516,58496
15517,6997
15518,629
15519,27297
15520,374286
15521,6173
15522,57026
15523,79897
15524,3108
15525,9936
15526,80864
15527,9551
15528,23779
15529,629
15530,10093
15531,1325
15532,54658
15533,11185
15534,10552
15535,8577
15536,58496
15537,539
15538,80301
15539,541565
15540,79897
15541,23761
15542,112817
15543,5822
15544,5297
15545,25764
15546,80864
15547,23600
15548,51537
15549,398
15550,140290
15551,5670
15552,26286
15553,632
15554,128977
15555,23089
15556,629
15557,3108
15558,3692
15559,56098
15560,11036
15561,55052
15562,348110
15563,5273
15564,26063
15565,2790
15566,3108
15567,1270
15568,5698
15569,728591
15570,340526
15571,9907
15572,163051
15573,161497
15574,30816
15575,8637
15576,5698
15577,5680
15578,5672
15579,9553
15580,57553
15581,3108
15582,692312
15583,3108
15584,56134
15585,11037
15586,11230
15587,391123
15588,647087
15589,154881
15590,1945
15591,353376
15592,401115
15593,24142
15594,8771
15595,629
15596,5698
15597,3588
15598,629
15599,642819
15600,116143
15601,4831
15602,100137049
15603,149465
15604,100132247
15605,3108
15606,7268
15607,100506144
15608,100137047
15609,140564
15610,401427
15611,80864
15612,64968
15613,84450
15614,5698
15615,57529
15616,95
15617,9054
15618,1650
15619,147007
15620,552891
15621,5032
15622,85014
15623,720
15624,402778
15625,55861
15626,2119
15627,3078
15628,10137
15629,91179
15630,27350
15631,642636
15632,152206
15633,151516
15634,58496
15635,7335
15636,100142659
15637,442213
15638,720
15639,10443
15640,92285
15641,1050
15642,55766
15643,390595
15644,192111
15645,85364
15646,100506540
15647,11344
15648,92935
15649,158880
15650,593
15651,126
15652,202658
15653,100506013
15654,984
15655,56135
15656,134187
15657,654790
15658,25864
15659,100526772
15660,100526737
15661,100526664
15662,283152
15663,89
15664,407977
15665,342184
15666,100526740
15667,23354
15668,56138
15669,441027
15670,4671
15671,388569
15672,100506564
15673,163050
15674,90342
15675,100526767
15676,10016
15677,653125
15678,57733
15679,283847
15680,25907
15681,100526783
15682,374887
15683,101929141
15684,56139
15685,100526693
15686,57604
15687,255403
15688,389203
15689,57481
15690,400916
15691,1018
15692,27239
15693,90423
15694,2738
15695,100526761
15696,6414
15697,641339
15698,100302736
15699,25850
15700,442247
15701,644974
15702,85358
15703,100526694
15704,162972
15705,2297
15706,100526739
15707,26025
15708,100127983
15709,112441434
15710,168455
15711,3206
15712,399474
15713,56100
15714,647174
15715,388610
15716,56110
15717,56108
15718,347051
15719,143244
15720,440138
15721,552889
15722,5591
15723,56109
15724,9708
15725,9724
15726,56106
15727,56105
15728,56103
15729,8641
15730,137075
15731,339324
15732,4067
15733,54984
15734,56099
15735,728888
15736,56104
15737,56112
15738,441381
15739,91056
15740,29082
15741,132430
15742,54551
15743,283106
15744,388015
15745,8790
15746,92312
15747,1937
15748,100529251
15749,5003
15750,642799
15751,84769
15752,729991
15753,10072
15754,404734
15755,3846
15756,55845
15757,84992
15758,57132
15759,493861
15760,109703458
15761,23741
15762,79400
15763,56145
15764,55096
15765,100528064
15766,81488
15767,91893
15768,401258
15769,9865
15770,100463486
15771,259295
15772,1548
15773,1519
15774,100463488
15775,84334
15776,10597
15777,161582
15778,9668
15779,100507203
15780,7556
15781,90649
15782,85027
15783,3145
15784,7768
15785,11232
15786,100129361
15787,100462977
15788,100288695
15789,59348
15790,5222
15791,56242
15792,96626
15793,3240
15794,57189
15795,26065
15796,283948
15797,283459
15798,100381270
15799,2342
15800,729747
15801,100529097
15802,90589
15803,8693
15804,255783
15805,10330
15806,1523
15807,100134934
15808,643246
15809,91612
15810,124944
15811,51750
15812,147660
15813,64146
15814,246777
15815,100529063
15816,100529257
15817,53840
15818,6038
15819,4157
15820,90799
15821,10381
15822,100533496
15823,100526835
15824,100528030
15825,100532726
15826,3690
15827,643664
15828,100533106
15829,100528021
15830,100527943
15831,79178
15832,26589
15833,100505679
15834,646627
15835,29890
15836,100507588
15837,3217
15838,643802
15839,729597
15840,23732
15841,100527963
15842,4360
15843,94086
15844,642658
15845,100506581
15846,100288687
15847,84210
15848,9236
15849,6818
15850,100507421
15851,83481
15852,100507290
15853,23246
15854,653075
15855,401720
15856,5175
15857,107984138
15858,340393
15859,8139
15860,728310
15861,145788
15862,653061
15863,107282092
15864,100129654
15865,728498
15866,100534599
15867,83895
15868,1196
15869,56107
15870,50840
15871,57459
15872,6942
15873,92126
15874,121601
15875,91419
15876,56102
15877,1066
15878,79585
15879,55750
15880,9501
15881,4321
15882,5788
15883,2629
15884,2618
15885,56111
15886,57189
15887,220134
15888,6999
15889,10418
15890,124641
15891,10712
15892,6742
15893,84916
15894,3460
15895,6182
15896,65123
15897,26065
15898,54943
15899,92002
15900,56245
15901,100129361
15902,2969
15903,10780
15904,494551
15905,259290
15906,757
15907,11000
15908,1564
15909,1519
15910,11272
15911,10067
15912,57657
15913,10929
15914,554282
15915,9641
15916,200030
15917,440712
15918,728113
15919,388677
15920,140735
15921,56957
15922,653145
15923,9939
15924,100287932
15925,27246
15926,110091775
15927,6139
15928,118738
15929,9554
15930,100861412
15931,10628
15932,23380
15933,57597
15934,83593
15935,92335
15936,136259
15937,284565
15938,8031
15939,54460
15940,2662
15941,80022
15942,26083
15943,5348
15944,80755
15945,342892
15946,100885848
15947,114108587
15948,100134938
15949,26974
15950,9294
15951,112812
15952,7767
15953,767558
15954,440335
15955,55957
15956,4701
15957,390937
15958,149013
15959,147670
15960,29057
15961,100130086
15962,23370
15963,100462981
15964,388630
15965,115290
15966,286527
15967,79917
15968,8517
15969,100293516
15970,6689
15971,84548
15972,23619
15973,400818
15974,401612
15975,112398
15976,100532731
15977,100996928
15978,100529215
15979,152217
15980,728841
15981,554313
15982,100534592
15983,25832
15984,8148
15985,100463482
15986,100529241
15987,100529239
15988,8370
15989,91608
15990,441294
15991,100527978
15992,102724250
15993,140809
15994,101060226
15995,100132406
15996,79148
15997,6352
15998,128077
15999,284021
16000,284615
16001,404672
16002,723790
16003,11165
16004,9757
16005,100101267
16006,100133941
16007,100631383
16008,154313
16009,389125
16010,152687
16011,8447
16012,8447
16013,57717
16014,4700
16015,50839
16016,91689
16017,55802
16018,91689
16019,100533952
16020,150590
16021,2904
16022,259295
16023,101060684
16024,8926
16025,728116
16026,4700
16027,55229
16028,8362
16029,54883
16030,4676
16031,23359
16032,53841
16033,94059
16034,150248
16035,102723553
16036,79143
16037,1936
16038,100170841
16039,400916
16040,80725
16041,9326
16042,148170
16043,148170
16044,4696
16045,9920
16046,283768
16047,567
16048,1028
16049,147798
16050,2204
16051,23191
16052,57062
16053,6607
16054,57636
16055,1850
16056,8339
16057,100506658
16058,389856
16059,115399
16060,29844
16061,6880
16062,28227
16063,8045
16064,55814
16065,286077
16066,79159
16067,8764
16068,4849
16069,112724
16070,55655
16071,5796
16072,6203
16073,647042
16074,11276
16075,729438
16076,29844
16077,22827
16078,3903
16079,91689
16080,79042
16081,9172
16082,26121
16083,83547
16084,79168
16085,4849
16086,256302
16087,225689
16088,30837
16089,729877
16090,30837
16091,6352
16092,102724560
16093,23513
16094,8344
16095,26063
16096,114823
16097,440295
16098,474170
16099,114990
16100,29965
16101,79820
16102,26149
16103,286075
16104,4696
16105,147798
16106,7179
16107,29798
16108,440243
16109,112724
16110,101060389
16111,9231
16112,91319
16113,10594
16114,100130301
16115,7531
16116,94059
16117,112724
16118,101060376
16119,81554
16120,7262
16121,2204
16122,440804
16123,729873
16124,4849
16125,1675
16126,6203
16127,84662
16128,6203
16129,26121
16130,153562
16131,730394
16132,84221
16133,57407
16134,9639
16135,89839
16136,163227
16137,8353
16138,284106
16139,23420
16140,57661
16141,55814
16142,414059
16143,81037
16144,5073
16145,200958
16146,79922
16147,51112
16148,26121
16149,101927423
16150,353514
16151,414059
16152,4849
16153,6203
16154,3705
16155,1652
16156,140883
16157,11025
16158,4302
16159,284207
16160,80212
16161,2966
16162,7617
16163,9271
16164,57223
16165,11276
16166,79873
16167,79888
16168,29844
16169,6360
16170,79893
16171,7549
16172,26121
16173,79143
16174,127281
16175,2483
16176,6360
16177,101060351
16178,31
16179,2843
16180,94059
16181,10000
16182,1565
16183,3429
16184,8330
16185,727910
16186,91746
16187,64087
16188,6203
16189,115677
16190,368
16191,84498
16192,9727
16193,157285
16194,6606
16195,4320
16196,6991
16197,8857
16198,79154
16199,200958
16200,102724159
16201,112724
16202,2051
16203,23042
16204,200958
16205,79168
16206,255027
16207,622
16208,28514
16209,9824
16210,100287898
16211,11156
16212,8293
16213,389610
16214,203102
16215,284098
16216,4696
16217,51283
16218,84520
16219,26574
16220,8345
16221,222236
16222,4696
16223,126014
16224,66035
16225,51621
16226,100506084
16227,100037417
16228,123803
16229,85376
16230,57636
16231,114791
16232,6598
16233,4302
16234,102724862
16235,284058
16236,256329
16237,26121
16238,102724594
16239,5691
16240,54820
16241,89832
16242,11072
16243,79165
16244,26175
16245,107984156
16246,4849
16247,102724428
16248,29
16249,124997
16250,29844
16251,11072
16252,29128
16253,84876
16254,4696
16255,4671
16256,26574
16257,4849
16258,10806
16259,5002
16260,4137
16261,8294
16262,105375355
16263,55780
16264,441425
16265,4696
16266,6050
16267,6871
16268,389831
16269,4905
16270,29844
16271,100506084
16272,102723475
16273,8396
16274,29844
16275,29844
16276,8578
16277,9831
16278,112724
16279,9842
16280,58516
16281,57578
16282,26121
16283,28227
16284,10859
16285,114823
16286,6942
16287,6880
16288,22932
16289,4629
16290,10723
16291,321
16292,320
16293,29844
16294,3265
16295,57348
16296,50840
16297,56101
16298,3665
16299,200958
16300,338382
16301,3792
16302,5884
16303,79165
16304,1602
16305,65263
16306,114823
16307,112724
16308,4282
16309,23042
16310,9859
16311,9093
16312,3800
16313,54883
16314,4696
16315,79165
16316,123036
16317,338322
16318,22909
16319,8924
16320,1815
16321,112724
16322,8148
16323,201176
16324,5345
16325,114791
16326,8399
16327,83982
16328,122509
16329,26585
16330,57348
16331,201176
16332,2966
16333,123811
16334,85409
16335,79143
16336,8367
16337,55503
16338,146712
16339,4987
16340,3012
16341,6203
16342,54893
16343,26084
16344,6871
16345,9842
16346,4849
16347,102723996
16348,9665
16349,441250
16350,474384
16351,26121
16352,284098
16353,102724788
16354,8263
16355,474170
16356,55727
16357,50839
16358,7703
16359,1022
16360,78990
16361,102723451
16362,8924
16363,4588
16364,8396
16365,100170841
16366,51232
16367,6203
16368,80725
16369,4700
16370,440435
16371,7082
16372,140883
16373,3163
16374,728492
16375,4082
16376,64506
16377,79165
16378,93474
16379,4588
16380,23543
16381,1991
16382,4747
16383,11056
16384,4849
16385,6447
16386,4849
16387,7473
16388,7473
16389,29928
16390,2952
16391,26121
16392,4696
16393,200958
16394,102724488
16395,6607
16396,642475
16397,147798
16398,5691
16399,11025
16400,5554
16401,440243
16402,202243
16403,57405
16404,84311
16405,26121
16406,4137
16407,284106
16408,729877
16409,101059938
16410,84948
16411,4061
16412,11056
16413,90987
16414,6203
16415,408050
16416,1564
16417,7639
16418,200958
16419,653073
16420,7554
16421,112724
16422,29844
16423,1850
16424,4905
16425,4363
16426,653720
16427,833
16428,6753
16429,140691
16430,2055
16431,29964
16432,6218
16433,7264
16434,79165
16435,80179
16436,64112
16437,6203
16438,11006
16439,112724
16440,414060
16441,642778
16442,79893
16443,7772
16444,57718
16445,4696
16446,80179
16447,57818
16448,79165
16449,148170
16450,284058
16451,4585
16452,93100
16453,54700
16454,29928
16455,79165
16456,79154
16457,31
16458,220972
16459,124935
16460,728229
16461,10002
16462,9326
16463,79042
16464,256691
16465,4671
16466,102288414
16467,79922
16468,79042
16469,566
16470,414059
16471,7703
16472,647042
16473,51676
16474,653689
16475,79792
16476,26047
16477,29
16478,9884
16479,6904
16480,100529144
16481,51156
16482,80264
16483,55148
16484,22904
16485,102724770
16486,89927
16487,8357
16488,728492
16489,79148
16490,84311
16491,102157402
16492,7594
16493,132001
16494,102724023
16495,6942
16496,22821
16497,11094
16498,51399
16499,131616
16500,6874
16501,2091
16502,284323
16503,56992
16504,55823
16505,23191
